 case_id,province,city_x,group,infection_case,confirmed,latitude_x,longitude_x,code,city_y,latitude_y,longitude_y,elementary_school_count,kindergarten_count,university_count,academy_ratio,elderly_population_ratio,elderly_alone_ratio,nursing_home_count
1100001,Busan,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100001,Busan,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100002,Busan,from other city,True,Shincheonji Church,12,-,-,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100003,Busan,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100004,Busan,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100005,Busan,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100006,Busan,from other city,True,Itaewon Clubs,4,-,-,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100007,Busan,from other city,True,Cheongdo Daenam Hospital,1,-,-,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100008,Busan,-,False,overseas inflow,36,-,-,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100008,Busan,-,False,overseas inflow,36,-,-,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100008,Busan,-,False,overseas inflow,36,-,-,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100008,Busan,-,False,overseas inflow,36,-,-,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100008,Busan,-,False,overseas inflow,36,-,-,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100008,Busan,-,False,overseas inflow,36,-,-,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100008,Busan,-,False,overseas inflow,36,-,-,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100008,Busan,-,False,overseas inflow,36,-,-,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100008,Busan,-,False,overseas inflow,36,-,-,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100008,Busan,-,False,overseas inflow,36,-,-,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100008,Busan,-,False,overseas inflow,36,-,-,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100008,Busan,-,False,overseas inflow,36,-,-,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100008,Busan,-,False,overseas inflow,36,-,-,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100008,Busan,-,False,overseas inflow,36,-,-,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100008,Busan,-,False,overseas inflow,36,-,-,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100008,Busan,-,False,overseas inflow,36,-,-,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100008,Busan,-,False,overseas inflow,36,-,-,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100009,Busan,-,False,contact with patient,19,-,-,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100009,Busan,-,False,contact with patient,19,-,-,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100009,Busan,-,False,contact with patient,19,-,-,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100009,Busan,-,False,contact with patient,19,-,-,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100009,Busan,-,False,contact with patient,19,-,-,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100009,Busan,-,False,contact with patient,19,-,-,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100009,Busan,-,False,contact with patient,19,-,-,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100009,Busan,-,False,contact with patient,19,-,-,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100009,Busan,-,False,contact with patient,19,-,-,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100009,Busan,-,False,contact with patient,19,-,-,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100009,Busan,-,False,contact with patient,19,-,-,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100009,Busan,-,False,contact with patient,19,-,-,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100009,Busan,-,False,contact with patient,19,-,-,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100009,Busan,-,False,contact with patient,19,-,-,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100009,Busan,-,False,contact with patient,19,-,-,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100009,Busan,-,False,contact with patient,19,-,-,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100009,Busan,-,False,contact with patient,19,-,-,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1100010,Busan,-,False,etc,30,-,-,11000,Busan,35.179884,129.074796,304,408,22,1.4,18.41,8.6,6752
1100010,Busan,-,False,etc,30,-,-,11010,Gangseo-gu,35.212424,128.98068,17,21,0,1.43,11.84,5.0,147
1100010,Busan,-,False,etc,30,-,-,11020,Geumjeong-gu,35.243053,129.092163,22,28,4,1.64,19.8,8.4,466
1100010,Busan,-,False,etc,30,-,-,11030,Gijang-gun,35.244881,129.222253,21,35,0,1.31,15.45,7.4,229
1100010,Busan,-,False,etc,30,-,-,11040,Nam-gu,35.136789,129.08414,21,27,4,1.24,19.13,7.9,475
1100010,Busan,-,False,etc,30,-,-,11050,Dong-gu,35.129432,129.04554,7,9,0,0.83,25.42,13.8,239
1100010,Busan,-,False,etc,30,-,-,11060,Dongnae-gu,35.20506,129.083673,22,31,0,1.98,17.53,7.7,608
1100010,Busan,-,False,etc,30,-,-,11070,Busanjin-gu,35.163332,129.053058,32,43,3,1.62,19.01,8.7,986
1100010,Busan,-,False,etc,30,-,-,11080,Buk-gu,35.197483,128.990224,27,37,1,1.35,16.04,8.4,465
1100010,Busan,-,False,etc,30,-,-,11090,Sasang-gu,35.152777,128.991142,21,31,3,0.78,17.0,8.1,317
1100010,Busan,-,False,etc,30,-,-,11100,Saha-gu,35.104642,128.974792,26,42,2,1.34,17.76,8.1,541
1100010,Busan,-,False,etc,30,-,-,11110,Seo-gu,35.098135,129.024193,11,9,0,1.02,24.36,12.3,235
1100010,Busan,-,False,etc,30,-,-,11120,Suyeong-gu,35.145805,129.113194,10,22,0,1.56,20.4,8.2,395
1100010,Busan,-,False,etc,30,-,-,11130,Yeonje-gu,35.176406,129.079566,16,18,2,1.39,18.27,7.8,450
1100010,Busan,-,False,etc,30,-,-,11140,Yeongdo-gu,35.091362,129.067884,14,12,2,0.69,26.13,13.3,203
1100010,Busan,-,False,etc,30,-,-,11150,Jung-gu,35.106321,129.032256,4,4,0,1.36,26.0,13.0,182
1100010,Busan,-,False,etc,30,-,-,11160,Haeundae-gu,35.16336,129.163594,33,39,1,1.63,16.53,7.9,814
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12000,Daegu,35.87215,128.601783,229,355,11,1.62,15.78,7.5,5083
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12010,Nam-gu,35.8463,128.597723,11,15,2,0.85,22.49,10.4,345
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12020,Dalseo-gu,35.830128,128.532635,55,78,3,1.72,13.56,6.5,1064
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12030,Dalseong-gun,35.77475,128.431314,32,47,1,1.51,12.11,5.4,361
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12040,Dong-gu,35.886836,128.635537,32,58,0,1.15,18.81,9.0,649
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12050,Buk-gu,35.892506,128.583779,38,73,4,1.43,13.95,6.3,748
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12060,Seo-gu,35.871993,128.559182,17,23,0,0.83,21.29,10.1,374
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12070,Suseong-gu,35.858395,128.630551,34,49,1,2.28,15.0,6.9,948
1200001,Daegu,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667,12080,Jung-gu,35.869551,128.606184,10,12,0,4.03,20.29,9.6,594
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12000,Daegu,35.87215,128.601783,229,355,11,1.62,15.78,7.5,5083
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12010,Nam-gu,35.8463,128.597723,11,15,2,0.85,22.49,10.4,345
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12020,Dalseo-gu,35.830128,128.532635,55,78,3,1.72,13.56,6.5,1064
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12030,Dalseong-gun,35.77475,128.431314,32,47,1,1.51,12.11,5.4,361
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12040,Dong-gu,35.886836,128.635537,32,58,0,1.15,18.81,9.0,649
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12050,Buk-gu,35.892506,128.583779,38,73,4,1.43,13.95,6.3,748
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12060,Seo-gu,35.871993,128.559182,17,23,0,0.83,21.29,10.1,374
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12070,Suseong-gu,35.858395,128.630551,34,49,1,2.28,15.0,6.9,948
1200002,Daegu,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651,12080,Jung-gu,35.869551,128.606184,10,12,0,4.03,20.29,9.6,594
1200003,Daegu,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649,12000,Daegu,35.87215,128.601783,229,355,11,1.62,15.78,7.5,5083
1200003,Daegu,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649,12010,Nam-gu,35.8463,128.597723,11,15,2,0.85,22.49,10.4,345
1200003,Daegu,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649,12020,Dalseo-gu,35.830128,128.532635,55,78,3,1.72,13.56,6.5,1064
1200003,Daegu,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649,12030,Dalseong-gun,35.77475,128.431314,32,47,1,1.51,12.11,5.4,361
1200003,Daegu,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649,12040,Dong-gu,35.886836,128.635537,32,58,0,1.15,18.81,9.0,649
1200003,Daegu,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649,12050,Buk-gu,35.892506,128.583779,38,73,4,1.43,13.95,6.3,748
1200003,Daegu,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649,12060,Seo-gu,35.871993,128.559182,17,23,0,0.83,21.29,10.1,374
