code,province,city,latitude,longitude,confirmed,elementary_school_count,elderly_population_ratio,elderly_alone_ratio,nursing_home_count,academy_ratio
51020,Jeollanam-do,Goheung-gun,34.61117,127.285055,4,17,40.04,24.5,141,0.71
51030,Jeollanam-do,Gokseong-gun,35.282015,127.292107,4,8,35.16,22.5,70,0.87
51040,Jeollanam-do,Gwangyang-si,34.940611,127.696142,4,28,12.65,6.8,210,1.63
51050,Jeollanam-do,Gurye-gun,35.202521,127.462789,4,10,33.3,19.4,57,0.79
51060,Jeollanam-do,Naju-si,35.015818,126.710826,4,24,22.16,13.2,214,1.4
51070,Jeollanam-do,Damyang-gun,35.321144,126.988229,4,14,30.27,16.3,98,0.28
51080,Jeollanam-do,Mokpo-si,34.811809,126.392198,4,33,15.88,8.8,406,2.11
51090,Jeollanam-do,Muan-gun,34.990368,126.481653,4,18,20.82,11.8,141,2.12
51100,Jeollanam-do,Boseong-gun,34.771453,127.080097,4,17,37.43,23.8,98,0.65
51110,Jeollanam-do,Suncheon-si,34.950592,127.487396,4,42,15.2,8.3,452,1.94
51120,Jeollanam-do,Sinan-gun,34.833564,126.351636,4,19,35.18,21.0,77,0.2
51130,Jeollanam-do,Yeosu-si,34.760421,127.662287,4,50,18.59,9.5,471,1.85
51140,Jeollanam-do,Yeonggwang-gun,35.277188,126.512087,4,13,28.4,17.3,116,1.24
51150,Jeollanam-do,Yeongam-gun,34.800192,126.696802,4,16,25.99,15.6,100,0.82
51160,Jeollanam-do,Wando-gun,34.310983,126.755076,4,21,31.55,17.9,96,0.65
51170,Jeollanam-do,Jangseong-gun,35.301826,126.784893,4,13,28.75,16.8,80,0.83
51180,Jeollanam-do,Jangheung-gun,34.681616,126.90708,4,15,33.21,21.6,80,0.67
51190,Jeollanam-do,Jindo-gun,34.486834,126.263554,4,10,32.97,22.0,68,0.78
51200,Jeollanam-do,Hampyeong-gun,35.065927,126.516688,4,11,35.45,22.0,76,0.49
51210,Jeollanam-do,Haenam-gun,34.573374,126.59925,4,20,31.45,20.0,135,0.91
51220,Jeollanam-do,Hwasun-gun,35.064456,126.986643,4,16,26.14,17.4,132,1.32
51000,Jeollanam-do,Jeollanam-do,34.816095,126.463021,4,429,22.81,13.5,3389,1.45
51010,Jeollanam-do,Gangjin-gun,34.642006,126.767267,4,14,33.87,21.7,71,0.79
51020,Jeollanam-do,Goheung-gun,34.61117,127.285055,4,17,40.04,24.5,141,0.71
51030,Jeollanam-do,Gokseong-gun,35.282015,127.292107,4,8,35.16,22.5,70,0.87
51040,Jeollanam-do,Gwangyang-si,34.940611,127.696142,4,28,12.65,6.8,210,1.63
51050,Jeollanam-do,Gurye-gun,35.202521,127.462789,4,10,33.3,19.4,57,0.79
51060,Jeollanam-do,Naju-si,35.015818,126.710826,4,24,22.16,13.2,214,1.4
51070,Jeollanam-do,Damyang-gun,35.321144,126.988229,4,14,30.27,16.3,98,0.28
51080,Jeollanam-do,Mokpo-si,34.811809,126.392198,4,33,15.88,8.8,406,2.11
51090,Jeollanam-do,Muan-gun,34.990368,126.481653,4,18,20.82,11.8,141,2.12
51100,Jeollanam-do,Boseong-gun,34.771453,127.080097,4,17,37.43,23.8,98,0.65
51110,Jeollanam-do,Suncheon-si,34.950592,127.487396,4,42,15.2,8.3,452,1.94
51120,Jeollanam-do,Sinan-gun,34.833564,126.351636,4,19,35.18,21.0,77,0.2
51130,Jeollanam-do,Yeosu-si,34.760421,127.662287,4,50,18.59,9.5,471,1.85
51140,Jeollanam-do,Yeonggwang-gun,35.277188,126.512087,4,13,28.4,17.3,116,1.24
51150,Jeollanam-do,Yeongam-gun,34.800192,126.696802,4,16,25.99,15.6,100,0.82
51160,Jeollanam-do,Wando-gun,34.310983,126.755076,4,21,31.55,17.9,96,0.65
51170,Jeollanam-do,Jangseong-gun,35.301826,126.784893,4,13,28.75,16.8,80,0.83
51180,Jeollanam-do,Jangheung-gun,34.681616,126.90708,4,15,33.21,21.6,80,0.67
51190,Jeollanam-do,Jindo-gun,34.486834,126.263554,4,10,32.97,22.0,68,0.78
51200,Jeollanam-do,Hampyeong-gun,35.065927,126.516688,4,11,35.45,22.0,76,0.49
51210,Jeollanam-do,Haenam-gun,34.573374,126.59925,4,20,31.45,20.0,135,0.91
51220,Jeollanam-do,Hwasun-gun,35.064456,126.986643,4,16,26.14,17.4,132,1.32
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,566,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,566,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,566,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,566,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,566,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,566,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,566,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,566,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,566,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,566,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,566,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,566,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,566,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,566,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,566,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,566,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,566,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,566,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,566,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,566,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,566,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,566,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,566,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,566,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,119,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,119,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,119,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,119,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,119,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,119,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,119,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,119,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,119,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,119,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,119,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,119,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,119,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,119,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,119,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,119,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,119,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,119,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,119,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,119,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,119,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,119,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,119,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,119,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,68,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,68,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,68,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,68,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,68,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,68,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,68,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,68,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,68,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,68,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,68,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,68,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,68,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,68,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,68,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,68,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,68,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,68,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,68,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,68,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,68,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,68,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,68,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,68,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,66,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,66,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,66,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,66,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,66,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,66,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,66,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,66,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,66,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,66,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,66,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,66,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,66,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,66,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,66,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,66,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,66,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,66,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,66,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,66,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,66,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,66,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,66,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,66,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,41,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,41,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,41,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,41,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,41,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,41,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,41,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,41,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,41,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,41,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,41,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,41,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,41,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,41,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,41,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,41,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,41,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,41,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,41,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,41,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,41,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,41,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,41,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,41,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,40,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,40,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,40,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,40,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,40,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,40,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,40,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,40,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,40,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,40,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,40,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,40,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,40,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,40,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,40,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,40,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,40,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,40,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,40,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,40,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,40,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,40,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,40,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,40,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,36,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,36,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,36,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,36,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,36,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,36,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,36,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,36,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,36,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,36,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,36,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,36,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,36,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,36,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,36,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,36,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,36,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,36,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,36,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,36,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,36,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,36,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,36,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,36,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,17,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,17,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,17,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,17,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,17,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,17,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,17,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,17,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,17,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,17,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,17,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,17,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,17,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,17,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,17,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,17,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,17,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,17,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,17,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,17,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,17,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,17,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,17,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,17,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,16,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,16,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,16,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,16,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,16,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,16,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,16,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,16,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,16,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,16,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,16,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,16,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,16,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,16,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,16,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,16,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,16,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,16,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,16,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,16,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,16,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,16,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,16,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,16,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,10,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,10,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,10,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,10,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,10,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,10,7,38.87,21.6,41,0.25
